id,word_id,translation,part_of_speech,confidence
899,518,default button,noun,high
900,519,key sequence,noun,high
901,520,key combination,noun,high
902,521,field button,noun,high
903,522,Control key,noun,high
904,523,action button,noun,high
905,524,product key,noun,high
906,525,scroll arrow,noun,high
907,525,scroll arrow button,phrase,high
908,526,access key,noun,high
909,527,toggle button,noun,high
910,527,toggle buttonnounmasculine,noun,high
911,527,toggle key,noun,high
912,528,option button,noun,high
913,529,push button,noun,high
914,529,command button,noun,medium
915,530,command button,noun,high
916,531,baud,noun,high
917,531,baud rate,noun,medium
918,532,ball,verb,high
919,532,ball Sérgio Domingues,verb,high
920,532,basketball,noun,medium
921,532,soccer pitch,noun,medium
922,533,football,noun,high
923,533,soccer,noun,high
924,533,soccer pitch,noun,medium
925,534,basketball,noun,high
926,535,association football,noun,high
927,535,football,noun,high
928,535,football British gameen.wiktionary2016,noun,high
929,535,soccer,noun,high
930,537,restore,verb,high
931,539,goblet drum,noun,high
932,543,new delhi,noun,medium
933,545,Denzel WashingtonHeiNER - the,phrase,high
934,546,deoxyribonucleic acid,noun,high
935,547,Arrive into goodness,phrase,high
936,548,Desmond Tutu HeiNER - the,noun,high
937,551,become,verb,high
938,552,pack,noun,high
939,552,pack GlosbeResearch,noun,high
940,553,hold,verb,high
941,553,hold Diọwọ́ mimúHold my hand,verb,high
942,554,de,adjective,high
943,556,deaf,adjective,high
944,557,djibouti,noun,high
945,562,dolomitenouncarbonate mineral - CaMg2,noun,high
946,563,dolomitenouncarbonate mineral - CaMg2,noun,high
947,566,yoruba,noun,high
948,571,property,verb,high
949,571,property Ifedayo H Ayeni,verb,high
950,572,dunun,noun,high
951,575,dysprosiumnounelement with the atomic number of 66,noun,high
952,576,dysprosiumnounelement with the atomic number of 66,noun,high
953,577,pour,verb,high
954,577,scatter,verb,high
955,577,shed,verb,high
956,578,damascus,verb,high
957,579,damask,adjective,high
958,580,merge,verb,high
959,581,create,verb,high
960,581,found,verb,high
961,581,make,verb,high
962,582,definite,adjective,high
963,582,definite TraverseGPAware,adjective,high
964,582,definitive,adjective,high
965,582,definitive GlosbeResearch,adjective,high
966,583,obviously,adverb,high
967,584,faint,verb,high
968,585,mute,verb,high
969,586,test,verb,high
970,587,cook,verb,high
971,587,cookverbláti dá ináMò ńdáná.I'm cooking,verb,high
972,588,fair,adjective,high
973,588,fine,adjective,high
974,588,good,adjective,high
975,589,condone,verb,high
976,589,condone GlosbeResearch,verb,high
977,589,forgive,verb,high
978,589,pardon,verb,high
979,589,pardon TraverseGPAware,verb,high
980,590,data,noun,high
981,590,datanounfacts represented for handling,noun,high
982,590,broadband network,noun,medium
983,590,data bar,noun,medium
984,590,data graphic,adjective,medium
985,590,data integrity,noun,medium
986,590,data processing,verb,medium
987,590,data storage,noun,medium
988,590,shape data,noun,medium
989,591,danfo,noun,high
990,592,abide,verb,high
991,592,abide GlosbeResearch,verb,high
992,592,await,verb,high
993,592,expect,verb,high
994,593,hijack,verb,high
995,593,hijack GlosbeResearch,verb,high
996,594,arrive,verb,high
997,594,come about,verb,high
998,594,come about Glosbe Research,verb,high
999,594,happen,verb,high
1000,595,accurate,adjective,high
1001,595,accurate TraverseGPAware,adjective,high
1002,595,precision,noun,high
1003,595,precision TraverseGPAware,adjective,high
1004,595,regular,adjective,high
1005,595,regular TraverseGPAware,adjective,high
1006,595,symmetric,adjective,medium
1007,596,data,noun,high
1008,596,data label,noun,medium
1009,596,data source,noun,medium
1010,596,data table,adjective,medium
1011,596,data type,noun,medium
1012,596,device metadata package,phrase,medium
1013,596,dump,noun,medium
1014,596,external data,noun,medium
1015,597,report snapshot,noun,high
1016,598,database connection,noun,high
1017,599,source data,noun,high
1018,600,lost data,noun,high
1019,601,master user domain,phrase,high
1020,602,metadata,noun,high
1021,602,metadata Information about the,noun,high
1022,603,external data,noun,high
1023,603,external dataData that,phrase,high
1024,603,external data range,phrase,medium
1025,604,status date,noun,high
1026,605,last donation date,phrase,high
1027,606,start date,noun,high
1028,606,start dateThe date when a project or task,phrase,high
1029,607,finish date,noun,high
1030,607,finish dateThe date that a project or task,phrase,high
1031,608,expiration date,noun,high
1032,609,due date,noun,high
1033,610,exactly,adverb,high
1034,610,exactly GlosbeResearch,adverb,high
1035,610,Normal template,noun,medium
1036,611,bind,verb,high
1037,611,connect,verb,high
1038,611,fasten,verb,high
1039,611,fasten TraverseGPAware,verb,high
1040,612,maintain,verb,high
1041,612,maintain TraverseGPAware,verb,high
1042,613,rabies,noun,high
1043,613,rabiesnounviral disease medicina veterinaria,noun,high
1044,614,rabies,noun,high
1045,614,rabiesnounviral disease medicina veterinaria,noun,high
1046,615,a little,adverb,high
1047,615,a little GlosbeResearch,adverb,high
1048,615,rather,adjective,high
1049,615,some,adverb,high
1050,615,somewhat,adverb,high
1051,615,somewhat GlTrav3,adverb,high
1052,616,conducting,verb,high
1053,617,painful,adjective,high
1054,617,painful TraverseGPAware,adjective,high
1055,618,copying,noun,high
1056,619,glossy,adjective,high
1057,619,glossy TraverseGPAware,adjective,high
1058,619,smooth,adjective,high
1059,619,smooth IkedídánSmoothplastic,adjective,high
1060,619,marble,noun,medium
1061,620,beauty,noun,high
1062,620,beauty TraverseGPAware,noun,high
1063,620,elegant,adjective,high
1064,620,elegant TraverseGPAware,noun,high
1065,620,scenic,adjective,medium
1066,621,gorgeous,adjective,high
1067,621,gorgeous TraverseGPAware,adjective,high
1068,622,elegant,adjective,high
1069,622,elegant TraverseGPAware,adjective,high
1070,622,tasty,adjective,high
1071,622,arthritis,verb,medium
1072,622,rose,noun,medium
1073,623,dirty,adjective,high
1074,623,dirty Aṣọdídọ̀tíDirtyclothes,adjective,high
1075,624,glass,noun,high
1076,624,lens,noun,high
1077,624,lens TraverseGPAware,noun,high
1078,624,looking-glass,noun,high
1079,624,looking-glass GlosbeResearch,noun,high
1080,624,glasses,verb,medium
1081,625,glasses,noun,high
1082,625,glasses TraverseGPAware,noun,high
1083,626,glass,noun,high
1084,626,glass TraverseGPAware,noun,high
1085,627,digital,adjective,high
1086,627,high-density multichip interconnect,phrase,medium
1087,627,stream,noun,medium
1088,628,binary digit,noun,high
1089,629,bake,verb,high
1090,630,looking-glass,noun,high
1091,630,mirror,noun,high
1092,631,fall,verb,high
1093,631,fall TraverseGPAware,verb,high
1094,632,inste of,noun,high
1095,632,inste ofadposition,noun,high
1096,632,rather than,conjunction,high
1097,632,rather than adposition,phrase,high
1098,632,versus,verb,high
1099,632,versusadpositionTraverseGPAware,noun,high
1100,633,diamond,noun,high
1101,633,diamond nounallotrope of carbon,adjective,high
1102,634,diamond,adjective,high
1103,634,diamond nounallotrope of carbon,adjective,high
1104,635,fried plantain,noun,high
1105,636,dominica,noun,high
1106,637,camp,verb,high
1107,638,doctor,verb,high
1108,639,doughnut,noun,high
1109,639,doughnut Mo fẹ́ jẹdónọ́ọ̀tìI want to eat adoughnut,noun,high
1110,640,fine,adjective,high
1111,640,nice,adjective,high
1112,640,pleasant,adjective,high
1113,641,delicious,adjective,high
1114,641,delicious TraverseGPAware,adjective,high
1115,642,fried yam,noun,high
1116,642,fried yam Mo fẹ́ díndùndúI want to makefried yam,noun,high
1117,643,keyboard,noun,high
1118,643,keyboard TraverseGPAware,noun,high
1119,643,chord,noun,medium
1120,644,black,adjective,high
1121,644,blacken,adjective,high
1122,644,dark,noun,high
1123,644,green,noun,high
1124,644,black people,noun,medium
1125,644,black sea,noun,medium
1126,645,asset,noun,high
1127,645,reserve,noun,high
1128,645,reserve GlTrav3,noun,high
1129,646,building block,noun,high
1130,646,Building Blocks Organizer,phrase,medium
1131,647,stand,verb,high
1132,647,stay,verb,high
1133,647,stop,verb,high
1134,647,a gba ọ̀rọ̀ àkọsílẹ̀ dúró · note container,phrase,medium
1135,647,breakpoint,noun,medium
1136,647,freeze,noun,medium
1137,647,obstruct,noun,medium
1138,647,pause,noun,medium
1139,647,wait,noun,medium
1140,648,pause,verb,high
1141,649,freeze,verb,high
1142,650,wait,verb,high
1143,650,wait TraverseGPAware,verb,high
1144,651,check out,verb,high
1145,652,Denmark,noun,high
1146,652,Denmarken,noun,high
1147,653,denmark,noun,high
1148,653,Denmarken,noun,high
1149,654,dollar,noun,high
1150,654,dollarnounname of many currencies,noun,high
1151,654,dollar sign,noun,medium
1152,655,dollar,noun,high
1153,655,dollarnounname of many currencies,noun,high
1154,655,dollar sign,noun,medium
1155,656,we would have,phrase,high
1156,656,we would haveÀ bá tilò óWe would haveused it,phrase,high
1157,657,field,noun,high
1158,658,arrival,noun,high
1159,658,arrival GlosbeResearch,noun,high
1160,659,abnormal,adjective,high
1161,659,abnormal TraverseGPAware,adjective,high
1162,660,bog,noun,high
1163,660,marsh,noun,high
1164,660,marsh TraverseGPAware,noun,high
1165,660,mud,noun,high
1166,660,mud GlosbeResearch,noun,high
1167,661,blemish,noun,high
1168,662,fate,noun,high
1169,662,fate TraverseGPAware,noun,high
1170,663,Top result,noun,high
1171,664,or,conjunction,high
1172,665,one who,noun,high
1173,665,one who is born and dies,phrase,high
1174,665,stillborn baby,noun,high
1175,666,screen,noun,high
1176,666,screen TraverseGPAware,noun,high
1177,666,defence,noun,medium
1178,666,economic security,noun,medium
1179,666,public security,noun,medium
1180,666,security,noun,medium
1181,667,defence,noun,high
1182,667,defence TraverseGPAware,noun,high
1183,668,care,noun,high
1184,669,property,noun,high
1185,670,shortcut,noun,high
1186,670,keyboard shortcut,noun,medium
1187,670,shortcut key,noun,medium
1188,670,shortcut menu,noun,medium
1189,671,keyboard shortcut,noun,high
1190,672,abuse,noun,high
1191,672,blemish,noun,high
1192,672,failure,noun,high
1193,672,failure TraverseGPAware,noun,high
1194,673,actual work,noun,high
1195,674,whale,noun,high
1196,675,flaw,noun,high
1197,675,flaw TraverseGPAware,noun,high
1198,676,younger sibling,verb,high
1199,676,sibling,verb,medium
1200,677,sister,noun,high
1201,677,younger sister,noun,high
1202,678,candle,noun,high
1203,678,candle TraverseGPAware,noun,high
1204,678,fire,adjective,high
1205,678,fire Glosbe Research,noun,high
1206,679,return,verb,high
1207,679,return nounborabi,verb,high
1208,679,back up,noun,medium
1209,679,backup,noun,medium
1210,679,backup copy,noun,medium
1211,679,backup file,noun,medium
1212,679,Windows Backup,noun,medium
1213,679,Windows System Image Backup,phrase,medium
1214,680,Red-eyed dove,noun,high
1215,681,Red-eyed Dove,noun,high
1216,682,color ramp,noun,high
1217,683,chemical compound,noun,high
1218,684,cutlass,verb,high
1219,685,monarchy,noun,high
1220,686,accumulation,noun,high
1221,686,accumulation TraverseGPAware,noun,high
1222,687,bat,noun,high
1223,688,bat,noun,high
1224,688,bat TraverseGPAware,noun,high
1225,689,private,adjective,high
1226,689,private Pertaining to an item that,adjective,high
1227,689,virtual private network,phrase,medium
1228,690,nature,verb,high
1229,690,natural pencil,noun,medium
1230,691,nature,noun,high
1231,691,natural pencil,noun,medium
1232,692,damage,noun,high
1233,693,payment,noun,high
1234,693,payment TraverseGPAware,noun,high
1235,694,default value,noun,high
1236,695,accident,noun,high
1237,695,accident TraverseGPAware,noun,high
1238,696,agreement,noun,high
1239,696,contract,noun,high
1240,696,indenture,verb,high
1241,696,indenture GlosbeResearch,noun,high
1242,696,pact,noun,high
1243,696,license terms,verb,medium
1244,696,Microsoft Software License Terms,phrase,medium
1245,697,Microsoft Software License Terms,phrase,high
1246,698,license terms,verb,high
1247,699,electric charge,noun,high
1248,699,electric chargenounphysical,noun,high
1249,700,enigma,noun,high
1250,700,mystery,noun,high
1251,700,riddle,noun,high
1252,701,tasty,adjective,high
1253,701,tasty TraverseGPAware,adjective,high
1254,702,Hold,noun,high
1255,703,Internet address,noun,high
1256,704,address,verb,high
1257,704,absolute address,verb,medium
1258,704,address bar,noun,medium
1259,704,Address Book,noun,medium
1260,704,Global Address List,phrase,medium
1261,704,return address,verb,medium
1262,704,Shared Address Information,phrase,medium
1263,704,virtual address,verb,medium
1264,705,return address,noun,high
1265,706,home address,noun,high
1266,706,home address The postal address at which a person,noun,high
1267,707,machine address,verb,high
1268,708,mailing address,noun,high
1269,708,mailing list,noun,medium
1270,709,virtual address,noun,high
1271,710,foreign address,verb,high
1272,711,event address,verb,high
1273,712,e-mail address,noun,high
1274,713,absolute address,noun,high
1275,714,real address,verb,high
1276,715,neighborhood,noun,high
1277,715,chart area,noun,medium
1278,716,chart area,noun,high
1279,717,prayer,noun,high
1280,717,mass,noun,medium
1281,718,embedded audio clip,phrase,high
1282,719,only,conjunction,high
1283,720,only,conjunction,high
1284,720,only TraverseGPAware,conjunction,high
1285,721,feature,noun,high
1286,722,ancestor element,noun,high
1287,723,child element,noun,high
1288,723,"child elementIn a tree structure, an element that",phrase,high
1289,724,television,noun,high
1290,724,televisionnounmediumen.wiktionary2016,noun,high
1291,725,Slide Show,noun,high
1292,726,add-on,noun,high
1293,726,additional,adjective,high
1294,726,additive,noun,high
1295,726,supplement,noun,high
1296,726,add-in,noun,medium
1297,726,additional display,noun,medium
1298,726,service pack,noun,medium
1299,726,software upgrade,noun,medium
1300,726,update list,noun,medium
1301,727,additional display,noun,high
1302,727,additional displayMicrosoftLanguagePortal,adjective,high
1303,728,software upgrade,noun,high
1304,729,add-in,noun,high
1305,730,notebook,noun,high
1306,730,secure note,noun,medium
1307,730,subnotebook,noun,medium
1308,731,secure note,noun,high
1309,732,comparison,noun,high
1310,732,metaphor,noun,medium
1311,732,simile,noun,medium
1312,733,simile,noun,high
1313,734,metaphor,noun,high
1314,735,diacritic,noun,high
1315,735,composite character,noun,medium
1316,736,particular,adjective,high
1317,736,particular TraverseGPAware,adjective,high
1318,737,character map,noun,high
1319,738,Character Map,noun,high
1320,739,valley,noun,high
1321,739,color space,noun,medium
1322,740,color space,noun,high
1323,740,color space The three-dimensional space that,noun,high
1324,741,target,noun,high
1325,741,input focus,verb,medium
1326,741,new year's resolution,phrase,medium
1327,742,input focus,verb,high
1328,742,input focusThe location where the user,phrase,high
1329,743,new year's resolution,phrase,high
1330,744,virtual,adjective,high
1331,745,valley,noun,high
1332,746,except,verb,high
1333,746,except adpositionborabi,verb,high
1334,747,albino,adjective,high
1335,748,alarm,noun,high
1336,748,alarm GlosbeResearch,noun,high
1337,749,mistletoe,noun,high
1338,749,mistletoe Stephen Ogunbiyi,noun,high
1339,750,moth,verb,high
1340,750,moth Remile Talleyrand,verb,high
1341,751,American Standard Code for Information Interchange,noun,high
1342,752,dawn,noun,high
1343,752,morning twilight,noun,high
1344,753,dawn,verb,high
1345,753,morning twilight,verb,high
1346,754,fiancée,noun,high
1347,755,approval,noun,high
1348,755,approval GlosbeResearch,noun,high
1349,755,validation,noun,high
1350,756,armchair,noun,high
1351,756,chair,noun,high
1352,756,easy chair,noun,high
1353,756,easy chair Glosbe Research,noun,high
1354,757,antelope,noun,high
1355,757,antelope GlosbeResearch,noun,high
1356,758,herb brew,noun,high
1357,758,herb brewborabi,noun,high
1358,758,catastrophe,noun,medium
1359,759,catastrophe,noun,high
1360,759,catastrophe GlosbeResearch,noun,high
1361,760,coconut,noun,high
1362,760,coconut GlosbeResearch,noun,high
1363,761,adult,adjective,high
1364,761,adulthood,noun,medium
1365,761,prime minister,noun,medium
1366,762,corn,noun,high
1367,762,indian corn,noun,high
1368,762,indian cornGlosbeResearch,noun,high
1369,762,maize,noun,high
1370,762,mealies,noun,high
1371,762,mealies GlosbeResearch,noun,high
1372,763,community,noun,high
1373,764,community,noun,high
1374,765,adult,adjective,high
1375,765,elder,adjective,high
1376,766,balcony,noun,high
1377,766,balcony TraverseGPAware,noun,high
1378,766,courtyard,noun,high
1379,766,patio,noun,high
1380,767,rainflood,noun,high
1381,767,rainfloodborabi,noun,high
1382,768,tank,noun,high
1383,768,tank TraverseGPAware,noun,high
1384,769,collective,adjective,high
1385,769,organization,noun,high
1386,769,international organization,noun,medium
1387,769,nonprofit organization,noun,medium
1388,769,political organization,noun,medium
1389,769,regional organization,noun,medium
1390,769,type of organisation,phrase,medium
1391,769,World Trade Organization,phrase,medium
1392,770,regional organization,noun,high
1393,771,international organization,noun,high
1394,772,nonprofit organization,noun,high
1395,773,assembly,noun,high
1396,774,archipelago,noun,high
1397,775,political organization,noun,high
1398,776,UN,noun,high
1399,776,United Nations,noun,high
1400,776,UNnoun,noun,high
1401,777,UN,noun,high
1402,777,united nations,verb,high
1403,777,UNnoun,noun,high
1404,778,intergovernmental organization,noun,high
1405,779,government organization,noun,high
1406,779,government organizationany organization that,phrase,high
1407,780,world trade organization,phrase,high
1408,781,World Trade Organization,phrase,high
1409,782,"accident, misfortune, mishapen",phrase,high
1410,783,accident,noun,high
1411,783,accident GlosbeResearch,noun,high
1412,784,fictional universe,noun,high
1413,785,miracle berry,noun,high
1414,785,miracle berryen,noun,high
1415,786,brain,verb,high
1416,786,brain Mallow82,verb,high
1417,786,space,noun,high
1418,786,space TraverseGPAware,verb,high
1419,786,universe,noun,high
1420,786,world,verb,high
1421,786,earth sciences,verb,medium
1422,786,world economy,noun,medium
1423,786,World Trade Organization,phrase,medium
1424,786,world war,noun,medium
1425,787,brain,verb,high
1426,787,brain Mallow82,verb,high
1427,787,space,noun,high
1428,787,space TraverseGPAware,verb,high
1429,787,universe,noun,high
1430,787,world,verb,high
1431,787,earth sciences,verb,medium
1432,787,world economy,noun,medium
1433,787,World Trade Organization,phrase,medium
1434,787,world war,noun,medium
1435,788,rhino,noun,high
1436,788,rhinoceros,noun,high
1437,789,river basin,noun,high
1438,790,domain,noun,high
1439,790,Active Directory Domain Services,phrase,medium
1440,790,domain controller,noun,medium
1441,791,release,verb,high
1442,791,single,noun,medium
1443,792,minimum installation,noun,high
1444,793,Picture Presentation,noun,high
1445,794,page layout,noun,high
1446,795,page setup,noun,high
1447,796,Windows Setup,noun,high
1448,797,cross,noun,high
1449,798,laptop,noun,high
1450,798,laptop computer,noun,high
1451,798,laptop computer GlosbeResearch,noun,high
1452,799,background,noun,high
1453,799,background color,noun,medium
1454,799,Background Removal,adjective,medium
1455,799,desktop pattern,noun,medium
1456,799,Remove Background,noun,medium
1457,799,wallpaper,noun,medium
1458,800,mutton,noun,high
1459,800,mutton Glosbe Research,noun,high
1460,800,ram,noun,high
1461,800,ramen,noun,high
1462,800,sheep,noun,high
1463,800,sheep Glosbe Research,noun,high
1464,801,farmer,noun,high
1465,801,farmernounborabi,noun,high
1466,802,coconut,noun,high
1467,803,deeren,noun,high
1468,804,chin,noun,high
1469,804,chinnounbottom of a faceen.wiktionary2016,noun,high
1470,805,deer,noun,high
1471,806,chin,noun,high
1472,806,chin TraverseGPAware,noun,high
1473,807,sheepen,noun,high
1474,808,especially,adverb,high
1475,809,people of Ghana or Togo,phrase,high
1476,809,people of Ghana or Togoborabi,phrase,high
1477,810,lock,noun,high
1478,810,locknounpadlock,noun,high
1479,810,padlock,verb,high
1480,810,padlock Stephen Ogunbiyi,noun,high
1481,811,cage,noun,high
1482,812,giraffe,noun,high
1483,813,sheep,noun,high
1484,813,lamb,noun,medium
1485,814,mutton,noun,high
1486,814,mutton GlosbeResearch,noun,high
1487,814,ram,noun,high
1488,814,ram GlosbeResearch,noun,high
1489,814,sheep,noun,high
1490,814,sheepskin,noun,high
1491,814,sheepskin Glosbe Research,noun,high
1492,815,mutton,noun,high
1493,815,mutton GlosbeResearch,noun,high
1494,815,ram,noun,high
1495,815,ram GlosbeResearch,noun,high
1496,815,sheep,noun,high
1497,815,sheepskin,noun,high
1498,815,sheepskin Glosbe Research,noun,high
1499,816,Venus,verb,high
1500,817,Venus,noun,high
1501,818,cabin,verb,high
1502,818,camp,verb,high
1503,818,hut,verb,high
1504,818,tent,verb,high
1505,818,fire station,noun,medium
1506,818,police station,noun,medium
1507,819,fire station,noun,high
1508,820,police station,noun,high
1509,821,cell,noun,high
1510,822,cell,verb,high
1511,823,unrest,noun,high
1512,823,unrest TraverseGPAware,noun,high
1513,824,vaccine,noun,high
1514,824,vaccine GlTrav3,noun,high
1515,825,floor,noun,high
1516,825,ceiling,verb,medium
1517,826,ceiling,noun,high
1518,827,epidemic,adjective,high
1519,828,Trojan mass mailer,phrase,high
1520,829,pandemic,adjective,high
1521,830,elephant,noun,high
1522,830,elephant TraverseGPAware,noun,high
1523,831,vine,noun,high
1524,831,grape,noun,medium
1525,831,raisin,noun,medium
1526,832,Porto-Novo,noun,high
1527,833,foreign,adjective,high
1528,833,foreign GlosbeResearch,adjective,high
1529,834,alien,noun,high
1530,834,odd,adjective,high
1531,834,odd GlosbeResearch,noun,high
1532,834,peculiar,adjective,high
1533,834,peculiar GlosbeResearch,noun,high
1534,834,foreign key,noun,medium
1535,835,abro,adverb,high
1536,835,abroad adposition,adverb,high
1537,835,journey,noun,high
1538,835,trip,noun,high
1539,835,voyage,adverb,high
1540,835,astronaut,noun,medium
1541,835,long journey,noun,medium
1542,835,tourism,noun,medium
1543,835,tourist,noun,medium
1544,835,travel,noun,medium
1545,835,travel agency,noun,medium
1546,835,traveler,noun,medium
1547,836,alien,noun,high
1548,836,alien GlosbeResearch,noun,high
1549,836,foreign,adjective,high
1550,836,foreign GlosbeResearch,noun,high
1551,836,stranger,noun,high
1552,836,stranger GlTrav3,noun,high
1553,836,foreign address,verb,medium
1554,837,draft,verb,high
1555,838,romantic companionship,noun,high
1556,839,standard,adjective,high
1557,840,overeating,noun,high
1558,841,leftovers,noun,high
1559,841,scraps,noun,high
1560,842,pertussis vaccine,noun,high
1561,843,meningococcal vaccine,noun,high
1562,844,polio vaccine,noun,high
1563,844,polio vaccinevaccine to prevent poliomyelitis,phrase,high
1564,845,assembly,noun,high
1565,845,assembly GlosbeResearch,noun,high
1566,845,corporation,noun,high
1567,845,organization,noun,high
1568,845,festival,adjective,medium
1569,846,co-authoring,verb,high
1570,847,Commonwealth,noun,high
1571,847,Commonwealth of Nations,phrase,high
1572,848,festival,adjective,high
1573,848,festival nounevent or gala of some kind,adjective,high
1574,849,federation,noun,high
1575,849,partnership,noun,high
1576,849,Team Planner,noun,medium
1577,850,federation,noun,high
1578,850,partnership,noun,high
1579,850,Team Planner,noun,medium
1580,851,ladder,noun,high
1581,852,Abyssinian ground hornbill,noun,high
1582,853,whitlow,noun,high
1583,854,idiom,noun,high
1584,855,special,adjective,high
1585,855,content template,noun,medium
1586,855,custom dictionary,noun,medium
1587,855,custom field,noun,medium
1588,855,custom show,noun,medium
1589,855,Project,noun,medium
1590,855,project file,noun,medium
1591,855,unique identifier,noun,medium
1592,856,content template,noun,high
1593,857,akara,noun,high
1594,857,pastry,noun,high
1595,857,pastry TraverseGPAware,noun,high
1596,857,bakery,noun,medium
1597,857,bre,noun,medium
1598,858,bre,noun,high
1599,858,bre GlosbeResearch,noun,high
1600,859,bre,noun,high
1601,861,barn,noun,high
1602,861,buffer,verb,high
1603,861,disk partition,noun,medium
1604,861,drive letter,noun,medium
1605,861,dynamic-link library,noun,medium
1606,861,floppy disk drive,phrase,medium
1607,861,hard disk drive,phrase,medium
1608,861,network drive,adjective,medium
1609,862,dynamic-link library,noun,high
1610,863,track,verb,high
1611,863,track nounoptical disc subdivision,verb,high
1612,864,audio recording,noun,high
1613,865,hypocrite,noun,high
1614,866,closing parenthesis,verb,high
1615,867,left bracket,noun,high
1616,867,left square bracket,phrase,high
1617,868,left bracket,noun,high
1618,868,left square bracket,phrase,high
1619,869,right bracket,noun,high
1620,869,right square bracket,phrase,high
1621,870,right bracket,noun,high
1622,870,right square bracket,phrase,high
1623,871,opening chevron,noun,high
1624,872,closing chevron,noun,high
1625,873,left brace,noun,high
1626,874,right brace,noun,high
1627,875,angle brackets,noun,high
1628,875,left angle bracket,phrase,medium
1629,875,right angle bracket,phrase,medium
1630,876,right angle bracket,phrase,high
1631,877,left angle bracket,phrase,high
1632,878,opening parenthesis,verb,high
1633,879,abbreviation,noun,high
1634,879,abbreviation TraverseGPAware,noun,high
1635,879,shortening,noun,high
1636,879,shortening GlTrav3,noun,high
1637,880,rag,noun,high
1638,881,attention,noun,high
1639,881,awareness,noun,high
1640,881,awareness TraverseGPAware,noun,high
1641,881,note,noun,high
1642,881,alert box,noun,medium
1643,881,flagged,verb,medium
1644,881,notes page,noun,medium
1645,882,catalog,verb,high
1646,882,mass,noun,high
1647,882,massnounmasculine,verb,high
1648,882,array,noun,medium
1649,882,config set,noun,medium
1650,883,array,noun,high
1651,884,config set,noun,high
1652,885,Microsoft Knowledge Base,phrase,high
1653,886,object library,noun,high
1654,887,package,noun,high
1655,887,Set,noun,high
1656,887,character set,noun,medium
1657,887,device metadata package,phrase,medium
1658,887,directory,noun,medium
1659,887,group of humans,phrase,medium
1660,887,Knowledge Base,noun,medium
1661,887,metadata package,noun,medium
1662,887,service pack,noun,medium
1663,888,package,noun,high
1664,888,Set,noun,high
1665,888,character set,noun,medium
1666,888,device metadata package,phrase,medium
1667,888,directory,noun,medium
1668,888,group of humans,phrase,medium
1669,888,Knowledge Base,noun,medium
1670,888,metadata package,noun,medium
1671,888,service pack,noun,medium
1672,889,Local Pack,noun,high
1673,890,authentication database,noun,high
1674,891,database,noun,high
1675,891,device metadata package,phrase,medium
1676,891,metadata package,noun,medium
1677,892,metadata package,noun,high
1678,892,device metadata package,phrase,medium
1679,893,device metadata package,phrase,high
1680,894,directory,noun,high
1681,894,Microsoft Active Directory,phrase,medium
1682,895,Microsoft Active Directory,phrase,high
1683,896,theme pack,noun,high
1684,897,presentation package,noun,high
1685,898,service pack,noun,high
1686,899,clip art,noun,high
1687,901,language pack,noun,high
1688,902,knowledge base,noun,high
1689,903,Knowledge Base,noun,high
1690,904,character set,noun,high
1691,905,a gba ọ̀rọ̀ àkọsílẹ̀ dúró,phrase,high
1692,905,a gba ọ̀rọ̀ àkọsílẹ̀ dúróperiodIsokan Omo'Odua,phrase,high
1693,905,age,noun,high
1694,905,hour,noun,high
1695,905,grace period,noun,medium
1696,905,page time,noun,medium
1697,905,point in time,phrase,medium
1698,905,spacetime,noun,medium
1699,905,time stamp,noun,medium
1700,905,time zone,noun,medium
1701,905,timeline,noun,medium
1702,906,page time,noun,high
1703,907,grace period,noun,high
1704,908,time zone,noun,high
1705,909,autumn,noun,high
1706,909,autumnnounseasonen.wiktionary2016,noun,high
1707,909,fall,noun,high
1708,910,first,adjective,high
1709,911,title,verb,high
1710,911,original title,noun,medium
1711,912,original title,noun,high
1712,912,original titleoriginal name of a work,phrase,high
1713,913,package,noun,high
1714,914,mass,noun,high
1715,914,mass TraverseGPAware,noun,high
1716,914,stacked,adjective,high
1717,915,virus,noun,high
1718,915,virus protection,noun,medium
1719,915,virus signature,noun,medium
1720,916,realm,noun,high
1721,917,hierarchical menu,noun,high
1722,918,Content,noun,high
1723,918,content The information in a campaign that,noun,high
1724,918,Contents,noun,high
1725,918,active content,noun,medium
1726,918,content class,verb,medium
1727,918,content rating,verb,medium
1728,918,content template,noun,medium
1729,918,feed,noun,medium
1730,918,glassiness,verb,medium
1731,918,Multimedia Content Description Interface,phrase,medium
1732,918,Network Explorer,noun,medium
1733,919,content,noun,high
1734,919,content The information in a campaign that,noun,high
1735,919,Contents,noun,high
1736,919,active content,noun,medium
1737,919,content class,verb,medium
1738,919,content rating,verb,medium
1739,919,content template,noun,medium
1740,919,feed,noun,medium
1741,919,glassiness,verb,medium
1742,919,Multimedia Content Description Interface,phrase,medium
1743,919,Network Explorer,noun,medium
1744,920,active content,noun,high
1745,921,cock,noun,high
1746,922,by default,adverb,high
1747,922,by default How a program's action,adverb,high
1748,922,default,adverb,high
1749,922,default button,noun,medium
1750,922,default data file,phrase,medium
1751,922,default font,noun,medium
1752,922,default location,noun,medium
1753,923,Akure,noun,high
1754,924,rope for tying raftersen,phrase,high
1755,924,fossil,noun,medium
1756,925,fossil,noun,high
1757,926,caption,noun,high
1758,926,header,noun,high
1759,926,inscription,noun,high
